"Step","train/rewards/chosen","./SMOL_DPO_ALPHA_DIVERGENCE - train/rewards/chosen__MIN","./SMOL_DPO_ALPHA_DIVERGENCE - train/rewards/chosen__MAX"
"840","-19.543258666992188","-19.543258666992188","-19.543258666992188"
"841","-21.211572647094727","-21.211572647094727","-21.211572647094727"
"842","-27.988616943359375","-27.988616943359375","-27.988616943359375"
"843","-24.089529037475586","-24.089529037475586","-24.089529037475586"
"844","-28.756437301635742","-28.756437301635742","-28.756437301635742"
"845","-27.392620086669922","-27.392620086669922","-27.392620086669922"
"846","-28.525388717651367","-28.525388717651367","-28.525388717651367"
"847","-11.434732437133789","-11.434732437133789","-11.434732437133789"
"848","-28.52353286743164","-28.52353286743164","-28.52353286743164"
"849","-13.274893760681152","-13.274893760681152","-13.274893760681152"
"850","-23.746139526367188","-23.746139526367188","-23.746139526367188"
"851","-15.63493824005127","-15.63493824005127","-15.63493824005127"
"852","-22.19672393798828","-22.19672393798828","-22.19672393798828"
"853","-9.530332565307617","-9.530332565307617","-9.530332565307617"
"854","-15.517485618591309","-15.517485618591309","-15.517485618591309"
"855","-22.055992126464844","-22.055992126464844","-22.055992126464844"
"856","-18.153669357299805","-18.153669357299805","-18.153669357299805"
"857","-21.015464782714844","-21.015464782714844","-21.015464782714844"
"858","-20.003435134887695","-20.003435134887695","-20.003435134887695"
"859","-15.00026798248291","-15.00026798248291","-15.00026798248291"
"860","-3.1105308532714844","-3.1105308532714844","-3.1105308532714844"
"861","-14.05074691772461","-14.05074691772461","-14.05074691772461"
"862","-20.41389274597168","-20.41389274597168","-20.41389274597168"
"863","-17.44144058227539","-17.44144058227539","-17.44144058227539"
"864","-7.495383262634277","-7.495383262634277","-7.495383262634277"
"865","-13.77381420135498","-13.77381420135498","-13.77381420135498"
"866","-15.776798248291016","-15.776798248291016","-15.776798248291016"
"867","-20.87167739868164","-20.87167739868164","-20.87167739868164"
"868","-10.885488510131836","-10.885488510131836","-10.885488510131836"
"869","-18.320011138916016","-18.320011138916016","-18.320011138916016"
"870","-22.9272518157959","-22.9272518157959","-22.9272518157959"
"871","-30.98836898803711","-30.98836898803711","-30.98836898803711"
"872","-27.463781356811523","-27.463781356811523","-27.463781356811523"
"873","-22.493955612182617","-22.493955612182617","-22.493955612182617"
"874","-18.446231842041016","-18.446231842041016","-18.446231842041016"
"875","-23.999664306640625","-23.999664306640625","-23.999664306640625"
"876","-21.184646606445312","-21.184646606445312","-21.184646606445312"
"877","-24.505416870117188","-24.505416870117188","-24.505416870117188"
"878","-26.029354095458984","-26.029354095458984","-26.029354095458984"
"879","-11.499932289123535","-11.499932289123535","-11.499932289123535"
"880","-9.205150604248047","-9.205150604248047","-9.205150604248047"
"881","-28.508365631103516","-28.508365631103516","-28.508365631103516"
"882","-14.760478973388672","-14.760478973388672","-14.760478973388672"
"883","-28.65621566772461","-28.65621566772461","-28.65621566772461"
"884","-34.81089401245117","-34.81089401245117","-34.81089401245117"
"885","-20.978960037231445","-20.978960037231445","-20.978960037231445"
"886","-30.058744430541992","-30.058744430541992","-30.058744430541992"
"887","-18.20041847229004","-18.20041847229004","-18.20041847229004"
"888","-17.034351348876953","-17.034351348876953","-17.034351348876953"
"889","-21.23409652709961","-21.23409652709961","-21.23409652709961"
"890","-23.172632217407227","-23.172632217407227","-23.172632217407227"
"891","-24.762142181396484","-24.762142181396484","-24.762142181396484"
"892","-21.5330810546875","-21.5330810546875","-21.5330810546875"
"893","-29.372127532958984","-29.372127532958984","-29.372127532958984"
"894","-22.500545501708984","-22.500545501708984","-22.500545501708984"
"895","-21.485204696655273","-21.485204696655273","-21.485204696655273"
"896","-16.439714431762695","-16.439714431762695","-16.439714431762695"
"897","-22.83946990966797","-22.83946990966797","-22.83946990966797"
"898","-17.07794189453125","-17.07794189453125","-17.07794189453125"
"899","-21.09668731689453","-21.09668731689453","-21.09668731689453"
"900","-21.252212524414062","-21.252212524414062","-21.252212524414062"
"901","-15.523138999938965","-15.523138999938965","-15.523138999938965"
"902","-21.0560245513916","-21.0560245513916","-21.0560245513916"
"903","-18.19879722595215","-18.19879722595215","-18.19879722595215"
"904","-16.805679321289062","-16.805679321289062","-16.805679321289062"
"905","-32.449562072753906","-32.449562072753906","-32.449562072753906"
"906","-12.696310997009277","-12.696310997009277","-12.696310997009277"
"907","-22.696243286132812","-22.696243286132812","-22.696243286132812"
"908","-23.170448303222656","-23.170448303222656","-23.170448303222656"
"909","-13.771129608154297","-13.771129608154297","-13.771129608154297"
"910","-10.350809097290039","-10.350809097290039","-10.350809097290039"
"911","-26.870248794555664","-26.870248794555664","-26.870248794555664"
"912","-26.28790855407715","-26.28790855407715","-26.28790855407715"
"913","-18.12038230895996","-18.12038230895996","-18.12038230895996"
"914","-11.734652519226074","-11.734652519226074","-11.734652519226074"
"915","-14.169464111328125","-14.169464111328125","-14.169464111328125"
"916","-17.349950790405273","-17.349950790405273","-17.349950790405273"
"917","-18.247650146484375","-18.247650146484375","-18.247650146484375"
"918","-17.768417358398438","-17.768417358398438","-17.768417358398438"
"919","-16.44304656982422","-16.44304656982422","-16.44304656982422"
"920","-16.3271427154541","-16.3271427154541","-16.3271427154541"
"921","-15.151476860046387","-15.151476860046387","-15.151476860046387"
"922","-26.003942489624023","-26.003942489624023","-26.003942489624023"
"923","-18.30499839782715","-18.30499839782715","-18.30499839782715"
"924","-11.831202507019043","-11.831202507019043","-11.831202507019043"
"925","-8.716193199157715","-8.716193199157715","-8.716193199157715"
"926","-13.806023597717285","-13.806023597717285","-13.806023597717285"
"927","-15.738258361816406","-15.738258361816406","-15.738258361816406"
"928","-16.53931427001953","-16.53931427001953","-16.53931427001953"
"929","-10.430816650390625","-10.430816650390625","-10.430816650390625"
"930","-25.738279342651367","-25.738279342651367","-25.738279342651367"
"931","-23.29410171508789","-23.29410171508789","-23.29410171508789"
"932","-24.029878616333008","-24.029878616333008","-24.029878616333008"
"933","-8.874181747436523","-8.874181747436523","-8.874181747436523"
"934","-9.559377670288086","-9.559377670288086","-9.559377670288086"
"935","-9.791217803955078","-9.791217803955078","-9.791217803955078"
"936","-9.182014465332031","-9.182014465332031","-9.182014465332031"
"937","-20.887365341186523","-20.887365341186523","-20.887365341186523"
"938","-22.93758773803711","-22.93758773803711","-22.93758773803711"
"939","-9.832340240478516","-9.832340240478516","-9.832340240478516"
"940","-26.833629608154297","-26.833629608154297","-26.833629608154297"
"941","-13.680346488952637","-13.680346488952637","-13.680346488952637"
"942","-4.838868141174316","-4.838868141174316","-4.838868141174316"
"943","-16.742786407470703","-16.742786407470703","-16.742786407470703"
"944","-16.550275802612305","-16.550275802612305","-16.550275802612305"
"945","-15.845423698425293","-15.845423698425293","-15.845423698425293"
"946","-26.296398162841797","-26.296398162841797","-26.296398162841797"
"947","-17.338687896728516","-17.338687896728516","-17.338687896728516"
"948","-20.051660537719727","-20.051660537719727","-20.051660537719727"
"949","-14.971771240234375","-14.971771240234375","-14.971771240234375"
"950","-21.418277740478516","-21.418277740478516","-21.418277740478516"
"951","-14.993518829345703","-14.993518829345703","-14.993518829345703"
"952","-24.244779586791992","-24.244779586791992","-24.244779586791992"
"953","-14.666319847106934","-14.666319847106934","-14.666319847106934"
"954","-19.89785385131836","-19.89785385131836","-19.89785385131836"
"955","-17.25433349609375","-17.25433349609375","-17.25433349609375"
"956","-16.174646377563477","-16.174646377563477","-16.174646377563477"
"957","-7.924206733703613","-7.924206733703613","-7.924206733703613"
"958","-19.480220794677734","-19.480220794677734","-19.480220794677734"
"959","-11.283802032470703","-11.283802032470703","-11.283802032470703"
"960","-9.99132251739502","-9.99132251739502","-9.99132251739502"
"961","-15.876140594482422","-15.876140594482422","-15.876140594482422"
"962","-17.151172637939453","-17.151172637939453","-17.151172637939453"
"963","-14.107856750488281","-14.107856750488281","-14.107856750488281"
"964","-12.007339477539062","-12.007339477539062","-12.007339477539062"
"965","-21.8543643951416","-21.8543643951416","-21.8543643951416"
"966","-26.51456069946289","-26.51456069946289","-26.51456069946289"
"967","-16.309619903564453","-16.309619903564453","-16.309619903564453"
"968","-7.207662582397461","-7.207662582397461","-7.207662582397461"
"969","-21.710227966308594","-21.710227966308594","-21.710227966308594"
"970","-22.562057495117188","-22.562057495117188","-22.562057495117188"
"971","-10.92435359954834","-10.92435359954834","-10.92435359954834"
"972","-18.592548370361328","-18.592548370361328","-18.592548370361328"
"973","-8.431009292602539","-8.431009292602539","-8.431009292602539"
"974","-18.238264083862305","-18.238264083862305","-18.238264083862305"
"975","-14.824790954589844","-14.824790954589844","-14.824790954589844"
"976","-18.827157974243164","-18.827157974243164","-18.827157974243164"
"977","-14.159219741821289","-14.159219741821289","-14.159219741821289"
"978","-21.985342025756836","-21.985342025756836","-21.985342025756836"
"979","-16.49581527709961","-16.49581527709961","-16.49581527709961"
"980","-17.468273162841797","-17.468273162841797","-17.468273162841797"
"981","-12.377950668334961","-12.377950668334961","-12.377950668334961"
"982","-4.679467678070068","-4.679467678070068","-4.679467678070068"
"983","-19.045392990112305","-19.045392990112305","-19.045392990112305"
"984","-12.698982238769531","-12.698982238769531","-12.698982238769531"
"985","-13.727901458740234","-13.727901458740234","-13.727901458740234"
"986","-18.62635040283203","-18.62635040283203","-18.62635040283203"
"987","-20.069190979003906","-20.069190979003906","-20.069190979003906"
"988","-12.496706008911133","-12.496706008911133","-12.496706008911133"
"989","-30.115829467773438","-30.115829467773438","-30.115829467773438"
"990","-17.481544494628906","-17.481544494628906","-17.481544494628906"
"991","-8.650266647338867","-8.650266647338867","-8.650266647338867"
"992","-14.548967361450195","-14.548967361450195","-14.548967361450195"
"993","-12.693461418151855","-12.693461418151855","-12.693461418151855"
"994","-17.19017791748047","-17.19017791748047","-17.19017791748047"
"995","-11.820898056030273","-11.820898056030273","-11.820898056030273"
"996","-7.637969970703125","-7.637969970703125","-7.637969970703125"
"997","-26.06797218322754","-26.06797218322754","-26.06797218322754"
"998","-14.035928726196289","-14.035928726196289","-14.035928726196289"
"999","-28.64533233642578","-28.64533233642578","-28.64533233642578"
"1000","-24.84317398071289","-24.84317398071289","-24.84317398071289"
"1001","-9.585561752319336","-9.585561752319336","-9.585561752319336"
"1002","-12.750286102294922","-12.750286102294922","-12.750286102294922"
"1003","-19.505348205566406","-19.505348205566406","-19.505348205566406"
"1005","0","0","0"
"1006","-0.0013818028382956982","-0.0013818028382956982","-0.0013818028382956982"
"1007","-0.017049137502908707","-0.017049137502908707","-0.017049137502908707"
"1008","-0.0425383485853672","-0.0425383485853672","-0.0425383485853672"
"1009","-0.07219240814447403","-0.07219240814447403","-0.07219240814447403"
"1010","-0.000887356698513031","-0.000887356698513031","-0.000887356698513031"
"1011","0.08430169522762299","0.08430169522762299","0.08430169522762299"
"1012","-0.05153552442789078","-0.05153552442789078","-0.05153552442789078"
"1013","-0.061662785708904266","-0.061662785708904266","-0.061662785708904266"
"1014","-0.11385586857795715","-0.11385586857795715","-0.11385586857795715"
"1015","-0.008717607706785202","-0.008717607706785202","-0.008717607706785202"
"1016","0.009782751090824604","0.009782751090824604","0.009782751090824604"
"1017","0.007320409640669823","0.007320409640669823","0.007320409640669823"
"1018","0.03132111579179764","0.03132111579179764","0.03132111579179764"
"1019","-0.024898625910282135","-0.024898625910282135","-0.024898625910282135"
"1020","-0.13149118423461914","-0.13149118423461914","-0.13149118423461914"
"1021","-0.025659745559096336","-0.025659745559096336","-0.025659745559096336"
"1022","0.05748237669467926","0.05748237669467926","0.05748237669467926"
"1023","0.06424252688884735","0.06424252688884735","0.06424252688884735"
"1024","0.13943694531917572","0.13943694531917572","0.13943694531917572"
"1025","0.10368809103965759","0.10368809103965759","0.10368809103965759"
"1026","0.03970165550708771","0.03970165550708771","0.03970165550708771"
"1027","0.22156955301761627","0.22156955301761627","0.22156955301761627"
"1028","0.23316851258277893","0.23316851258277893","0.23316851258277893"
"1029","0.02890295349061489","0.02890295349061489","0.02890295349061489"
"1030","0.08914846926927567","0.08914846926927567","0.08914846926927567"
"1031","-0.01218696590512991","-0.01218696590512991","-0.01218696590512991"
"1032","0.09053981304168701","0.09053981304168701","0.09053981304168701"
"1033","0.14691610634326935","0.14691610634326935","0.14691610634326935"
"1034","0.0922013446688652","0.0922013446688652","0.0922013446688652"
"1035","0.10193714499473572","0.10193714499473572","0.10193714499473572"
"1036","0.05167873203754425","0.05167873203754425","0.05167873203754425"
"1037","0.023717641830444336","0.023717641830444336","0.023717641830444336"
"1038","-0.05647654086351395","-0.05647654086351395","-0.05647654086351395"
"1039","-0.011608902364969254","-0.011608902364969254","-0.011608902364969254"
"1040","0.022853175178170204","0.022853175178170204","0.022853175178170204"
"1041","0.0848853662610054","0.0848853662610054","0.0848853662610054"
"1042","0.0750359296798706","0.0750359296798706","0.0750359296798706"
"1043","-0.03182745724916458","-0.03182745724916458","-0.03182745724916458"
"1044","-0.10043486207723618","-0.10043486207723618","-0.10043486207723618"
"1045","-0.25417962670326233","-0.25417962670326233","-0.25417962670326233"
"1046","0.07770464569330215","0.07770464569330215","0.07770464569330215"
"1047","0.1959718018770218","0.1959718018770218","0.1959718018770218"
"1048","0.07941573858261108","0.07941573858261108","0.07941573858261108"
"1049","0.2745072841644287","0.2745072841644287","0.2745072841644287"
"1050","0.08021074533462524","0.08021074533462524","0.08021074533462524"
"1051","-0.019001122564077377","-0.019001122564077377","-0.019001122564077377"
"1052","0.18368707597255707","0.18368707597255707","0.18368707597255707"
"1053","0.2796940207481384","0.2796940207481384","0.2796940207481384"
"1054","0.19221824407577515","0.19221824407577515","0.19221824407577515"
"1055","0.2033132165670395","0.2033132165670395","0.2033132165670395"
"1056","0.008096769452095032","0.008096769452095032","0.008096769452095032"
"1057","0.3987535238265991","0.3987535238265991","0.3987535238265991"
"1058","0.2675727307796478","0.2675727307796478","0.2675727307796478"
"1059","0.2709127962589264","0.2709127962589264","0.2709127962589264"
"1060","0.3081757426261902","0.3081757426261902","0.3081757426261902"
"1061","0.24027693271636963","0.24027693271636963","0.24027693271636963"
"1062","0.0769767239689827","0.0769767239689827","0.0769767239689827"
"1063","0.22328777611255646","0.22328777611255646","0.22328777611255646"
"1064","0.13514967262744904","0.13514967262744904","0.13514967262744904"
"1065","0.2808228135108948","0.2808228135108948","0.2808228135108948"
"1066","0.23641417920589447","0.23641417920589447","0.23641417920589447"
"1067","0.2947489619255066","0.2947489619255066","0.2947489619255066"
"1068","-0.11688777804374695","-0.11688777804374695","-0.11688777804374695"
"1069","0.38587966561317444","0.38587966561317444","0.38587966561317444"
"1070","0.2575434148311615","0.2575434148311615","0.2575434148311615"
"1071","0.26255476474761963","0.26255476474761963","0.26255476474761963"
"1072","0.17167840898036957","0.17167840898036957","0.17167840898036957"
"1073","0.16068461537361145","0.16068461537361145","0.16068461537361145"
"1074","0.09635110944509506","0.09635110944509506","0.09635110944509506"
"1075","0.17103682458400726","0.17103682458400726","0.17103682458400726"
"1076","0.029854953289031982","0.029854953289031982","0.029854953289031982"
"1077","0.2448395937681198","0.2448395937681198","0.2448395937681198"
"1078","0.3686928153038025","0.3686928153038025","0.3686928153038025"
"1079","0.505521297454834","0.505521297454834","0.505521297454834"
"1080","0.22098425030708313","0.22098425030708313","0.22098425030708313"
"1081","0.21153324842453003","0.21153324842453003","0.21153324842453003"
"1082","0.25694286823272705","0.25694286823272705","0.25694286823272705"
"1083","0.07449913024902344","0.07449913024902344","0.07449913024902344"
"1084","0.24185208976268768","0.24185208976268768","0.24185208976268768"
"1085","0.29012978076934814","0.29012978076934814","0.29012978076934814"
"1086","-0.013283878564834595","-0.013283878564834595","-0.013283878564834595"
"1087","0.29026690125465393","0.29026690125465393","0.29026690125465393"
"1088","0.45521456003189087","0.45521456003189087","0.45521456003189087"
"1089","0.15682856738567352","0.15682856738567352","0.15682856738567352"
"1090","0.3764112889766693","0.3764112889766693","0.3764112889766693"
"1091","0.22603970766067505","0.22603970766067505","0.22603970766067505"
"1092","0.07726198434829712","0.07726198434829712","0.07726198434829712"
"1093","0.3216279149055481","0.3216279149055481","0.3216279149055481"
"1094","0.3374907970428467","0.3374907970428467","0.3374907970428467"
"1095","0.43052810430526733","0.43052810430526733","0.43052810430526733"
"1096","0.17341458797454834","0.17341458797454834","0.17341458797454834"
"1097","0.1551586091518402","0.1551586091518402","0.1551586091518402"
"1098","0.04847458377480507","0.04847458377480507","0.04847458377480507"
"1099","0.24658721685409546","0.24658721685409546","0.24658721685409546"
"1100","0.3329008221626282","0.3329008221626282","0.3329008221626282"
"1101","0.17374834418296814","0.17374834418296814","0.17374834418296814"
"1102","0.44192448258399963","0.44192448258399963","0.44192448258399963"
"1103","0.4418922960758209","0.4418922960758209","0.4418922960758209"
"1104","0.3023330569267273","0.3023330569267273","0.3023330569267273"
"1105","0.214035302400589","0.214035302400589","0.214035302400589"
"1106","0.3290390968322754","0.3290390968322754","0.3290390968322754"
"1107","0.16681548953056335","0.16681548953056335","0.16681548953056335"
"1108","0.011116746813058853","0.011116746813058853","0.011116746813058853"
"1109","0.1674448549747467","0.1674448549747467","0.1674448549747467"
"1110","0.2178780436515808","0.2178780436515808","0.2178780436515808"
"1111","0.2681597173213959","0.2681597173213959","0.2681597173213959"
"1112","-0.023459114134311676","-0.023459114134311676","-0.023459114134311676"
"1113","0.31926798820495605","0.31926798820495605","0.31926798820495605"
"1114","0.342867910861969","0.342867910861969","0.342867910861969"
"1115","0.33405742049217224","0.33405742049217224","0.33405742049217224"
"1116","0.3269224166870117","0.3269224166870117","0.3269224166870117"
"1117","0.044233597815036774","0.044233597815036774","0.044233597815036774"
"1118","0.05607518181204796","0.05607518181204796","0.05607518181204796"
"1119","0.1551138162612915","0.1551138162612915","0.1551138162612915"
"1120","0.42806944251060486","0.42806944251060486","0.42806944251060486"
"1121","0.14340107142925262","0.14340107142925262","0.14340107142925262"
"1122","0.2558634877204895","0.2558634877204895","0.2558634877204895"
"1123","0.14231401681900024","0.14231401681900024","0.14231401681900024"
"1124","0.18267306685447693","0.18267306685447693","0.18267306685447693"
"1125","0.42623281478881836","0.42623281478881836","0.42623281478881836"
"1126","0.49017858505249023","0.49017858505249023","0.49017858505249023"
"1127","0.05735953897237778","0.05735953897237778","0.05735953897237778"
"1128","0.2919834852218628","0.2919834852218628","0.2919834852218628"
"1129","0.26791462302207947","0.26791462302207947","0.26791462302207947"
"1130","0.39124202728271484","0.39124202728271484","0.39124202728271484"
"1131","0.4239824414253235","0.4239824414253235","0.4239824414253235"
"1132","0.24209626019001007","0.24209626019001007","0.24209626019001007"
"1133","0.16352489590644836","0.16352489590644836","0.16352489590644836"
"1134","0.575097382068634","0.575097382068634","0.575097382068634"
"1135","0.479417622089386","0.479417622089386","0.479417622089386"
"1136","0.33496254682540894","0.33496254682540894","0.33496254682540894"
"1137","0.27577126026153564","0.27577126026153564","0.27577126026153564"
"1138","0.44525668025016785","0.44525668025016785","0.44525668025016785"
"1139","0.23593106865882874","0.23593106865882874","0.23593106865882874"
"1140","0.17070701718330383","0.17070701718330383","0.17070701718330383"
"1141","0.30968761444091797","0.30968761444091797","0.30968761444091797"
"1142","0.20626097917556763","0.20626097917556763","0.20626097917556763"
"1143","0.3713706135749817","0.3713706135749817","0.3713706135749817"
"1144","0.32568359375","0.32568359375","0.32568359375"
"1145","0.3087749779224396","0.3087749779224396","0.3087749779224396"
"1146","0.2985178232192993","0.2985178232192993","0.2985178232192993"
"1147","0.3549882769584656","0.3549882769584656","0.3549882769584656"
"1148","0.3970940113067627","0.3970940113067627","0.3970940113067627"
"1149","-0.21615947782993317","-0.21615947782993317","-0.21615947782993317"
"1150","0.20153410732746124","0.20153410732746124","0.20153410732746124"
"1151","0.2914813756942749","0.2914813756942749","0.2914813756942749"
"1152","0.23775336146354675","0.23775336146354675","0.23775336146354675"
"1153","0.21809548139572144","0.21809548139572144","0.21809548139572144"
"1154","0.2717357873916626","0.2717357873916626","0.2717357873916626"
"1155","0.16334617137908936","0.16334617137908936","0.16334617137908936"
"1156","0.17154037952423096","0.17154037952423096","0.17154037952423096"
"1157","0.1492612212896347","0.1492612212896347","0.1492612212896347"
"1158","0.3221660852432251","0.3221660852432251","0.3221660852432251"
"1159","0.4585858881473541","0.4585858881473541","0.4585858881473541"
"1160","0.11675340682268143","0.11675340682268143","0.11675340682268143"
"1161","0.343723326921463","0.343723326921463","0.343723326921463"
"1162","0.4497734308242798","0.4497734308242798","0.4497734308242798"
"1163","-0.044937752187252045","-0.044937752187252045","-0.044937752187252045"
"1164","0.05514615401625633","0.05514615401625633","0.05514615401625633"
"1165","0.35294049978256226","0.35294049978256226","0.35294049978256226"
"1166","0.22752054035663605","0.22752054035663605","0.22752054035663605"
"1167","0.22720570862293243","0.22720570862293243","0.22720570862293243"
"1168","0.27121084928512573","0.27121084928512573","0.27121084928512573"
"1169","0.31423401832580566","0.31423401832580566","0.31423401832580566"
"1170","0.2441580444574356","0.2441580444574356","0.2441580444574356"
"1171","0.15696603059768677","0.15696603059768677","0.15696603059768677"
"1172","0.3807523846626282","0.3807523846626282","0.3807523846626282"
"1173","0.19076482951641083","0.19076482951641083","0.19076482951641083"
"1174","0.18456152081489563","0.18456152081489563","0.18456152081489563"
"1175","0.35161375999450684","0.35161375999450684","0.35161375999450684"
"1176","0.33229711651802063","0.33229711651802063","0.33229711651802063"
"1177","0.2832319736480713","0.2832319736480713","0.2832319736480713"
"1178","0.3146675229072571","0.3146675229072571","0.3146675229072571"
"1179","0.24561811983585358","0.24561811983585358","0.24561811983585358"
"1180","0.3442056179046631","0.3442056179046631","0.3442056179046631"
"1181","0.21429860591888428","0.21429860591888428","0.21429860591888428"
"1182","0.3442566692829132","0.3442566692829132","0.3442566692829132"
"1183","0.28971415758132935","0.28971415758132935","0.28971415758132935"
"1184","0.35607433319091797","0.35607433319091797","0.35607433319091797"
"1185","0.4795304834842682","0.4795304834842682","0.4795304834842682"
"1186","0.41503480076789856","0.41503480076789856","0.41503480076789856"
"1187","0.2075546681880951","0.2075546681880951","0.2075546681880951"
"1188","0.60821133852005","0.60821133852005","0.60821133852005"
"1189","0.34333062171936035","0.34333062171936035","0.34333062171936035"
"1190","0.37696245312690735","0.37696245312690735","0.37696245312690735"
"1191","0.25003084540367126","0.25003084540367126","0.25003084540367126"
"1192","0.2678309381008148","0.2678309381008148","0.2678309381008148"
"1193","0.15831410884857178","0.15831410884857178","0.15831410884857178"
"1194","0.12930309772491455","0.12930309772491455","0.12930309772491455"
"1195","0.21502943336963654","0.21502943336963654","0.21502943336963654"
"1196","0.39170536398887634","0.39170536398887634","0.39170536398887634"
"1197","0.2810096740722656","0.2810096740722656","0.2810096740722656"
"1198","0.22006365656852722","0.22006365656852722","0.22006365656852722"
"1199","0.15018561482429504","0.15018561482429504","0.15018561482429504"
"1200","0.1745108962059021","0.1745108962059021","0.1745108962059021"
"1201","0.23175090551376343","0.23175090551376343","0.23175090551376343"
"1202","0.25825387239456177","0.25825387239456177","0.25825387239456177"
"1203","0.35544511675834656","0.35544511675834656","0.35544511675834656"
"1204","0.22473764419555664","0.22473764419555664","0.22473764419555664"
"1206","0","0","0"
"1207","-0.01293246727436781","-0.01293246727436781","-0.01293246727436781"
"1208","0.027105487883090973","0.027105487883090973","0.027105487883090973"
"1209","-0.05094999074935913","-0.05094999074935913","-0.05094999074935913"
"1210","-0.08998355269432068","-0.08998355269432068","-0.08998355269432068"
"1211","-0.05413186550140381","-0.05413186550140381","-0.05413186550140381"
"1212","-0.016681717708706856","-0.016681717708706856","-0.016681717708706856"
"1213","-0.13587456941604614","-0.13587456941604614","-0.13587456941604614"
"1214","-0.1309507191181183","-0.1309507191181183","-0.1309507191181183"
"1215","-0.2530824542045593","-0.2530824542045593","-0.2530824542045593"
"1216","-0.21509316563606262","-0.21509316563606262","-0.21509316563606262"
"1217","-0.23478193581104279","-0.23478193581104279","-0.23478193581104279"
"1218","-0.26610100269317627","-0.26610100269317627","-0.26610100269317627"
"1219","-0.22524160146713257","-0.22524160146713257","-0.22524160146713257"
"1220","-0.35683751106262207","-0.35683751106262207","-0.35683751106262207"
"1221","-0.5709365606307983","-0.5709365606307983","-0.5709365606307983"
"1222","-0.5140689015388489","-0.5140689015388489","-0.5140689015388489"
"1223","-0.6977218389511108","-0.6977218389511108","-0.6977218389511108"
"1224","-0.6046316027641296","-0.6046316027641296","-0.6046316027641296"
"1225","-0.5453258752822876","-0.5453258752822876","-0.5453258752822876"
"1226","-0.4904646575450897","-0.4904646575450897","-0.4904646575450897"
"1227","-0.6739842891693115","-0.6739842891693115","-0.6739842891693115"
"1228","-0.6488149166107178","-0.6488149166107178","-0.6488149166107178"
"1229","-0.6818194389343262","-0.6818194389343262","-0.6818194389343262"
"1230","-0.8305114507675171","-0.8305114507675171","-0.8305114507675171"
"1231","-0.4099743962287903","-0.4099743962287903","-0.4099743962287903"
"1232","-0.798803448677063","-0.798803448677063","-0.798803448677063"
"1233","-0.718079686164856","-0.718079686164856","-0.718079686164856"
"1234","-1.129402756690979","-1.129402756690979","-1.129402756690979"
"1235","-0.8363842368125916","-0.8363842368125916","-0.8363842368125916"
"1236","-1.319130539894104","-1.319130539894104","-1.319130539894104"
"1237","-0.5920370221138","-0.5920370221138","-0.5920370221138"
"1238","-1.2106122970581055","-1.2106122970581055","-1.2106122970581055"
"1239","-1.398910641670227","-1.398910641670227","-1.398910641670227"
"1240","-1.1100386381149292","-1.1100386381149292","-1.1100386381149292"
"1241","-1.2557690143585205","-1.2557690143585205","-1.2557690143585205"
"1242","-1.4178385734558105","-1.4178385734558105","-1.4178385734558105"
"1243","-1.3000849485397339","-1.3000849485397339","-1.3000849485397339"
"1244","-1.3095972537994385","-1.3095972537994385","-1.3095972537994385"
"1245","-1.4157835245132446","-1.4157835245132446","-1.4157835245132446"
"1246","-1.3067675828933716","-1.3067675828933716","-1.3067675828933716"
"1247","-1.6671943664550781","-1.6671943664550781","-1.6671943664550781"
"1248","-1.4847468137741089","-1.4847468137741089","-1.4847468137741089"
"1249","-1.2627992630004883","-1.2627992630004883","-1.2627992630004883"
"1250","-1.454967975616455","-1.454967975616455","-1.454967975616455"
"1251","-0.8256047368049622","-0.8256047368049622","-0.8256047368049622"
"1252","-1.6441805362701416","-1.6441805362701416","-1.6441805362701416"
"1253","-0.8514679670333862","-0.8514679670333862","-0.8514679670333862"
"1254","-1.341009497642517","-1.341009497642517","-1.341009497642517"
"1255","-1.1091468334197998","-1.1091468334197998","-1.1091468334197998"
"1256","-1.015946865081787","-1.015946865081787","-1.015946865081787"
"1257","-1.1467854976654053","-1.1467854976654053","-1.1467854976654053"
"1258","-0.9567716121673584","-0.9567716121673584","-0.9567716121673584"
"1259","-1.2583017349243164","-1.2583017349243164","-1.2583017349243164"
"1260","-1.1224356889724731","-1.1224356889724731","-1.1224356889724731"
"1261","-1.0470044612884521","-1.0470044612884521","-1.0470044612884521"
"1262","-0.629083514213562","-0.629083514213562","-0.629083514213562"
"1263","-0.8050574064254761","-0.8050574064254761","-0.8050574064254761"
"1264","-1.369253158569336","-1.369253158569336","-1.369253158569336"
"1265","-1.0444093942642212","-1.0444093942642212","-1.0444093942642212"
"1266","-0.7040532231330872","-0.7040532231330872","-0.7040532231330872"
"1267","-0.9862685203552246","-0.9862685203552246","-0.9862685203552246"
"1268","-1.3337345123291016","-1.3337345123291016","-1.3337345123291016"
"1269","-0.983259916305542","-0.983259916305542","-0.983259916305542"
"1270","-0.8936602473258972","-0.8936602473258972","-0.8936602473258972"
"1271","-0.9735668897628784","-0.9735668897628784","-0.9735668897628784"
"1272","-0.9733376502990723","-0.9733376502990723","-0.9733376502990723"
"1273","-1.1860380172729492","-1.1860380172729492","-1.1860380172729492"
"1274","-1.1415002346038818","-1.1415002346038818","-1.1415002346038818"
"1275","-1.2938543558120728","-1.2938543558120728","-1.2938543558120728"
